y_m,y_mm,gt,gf,gt_finite_difference,gf_finite_difference
0.0008730000000000001,0.8730000000000001,6.065135335337161e-08,2.9769745296771777e-08,6.065135334389108e-08,2.976974528964266e-08
0.0008739999999999998,0.8739999999999998,6.049677621926725e-08,2.9700594067769196e-08,6.04967762036166e-08,2.9700594065768024e-08
0.0008749999999999999,0.8749999999999999,6.03314463645054e-08,2.9632514476414282e-08,6.033144635396238e-08,2.9632514477538007e-08
0.000876,0.876,6.015543418829254e-08,2.9565517440424862e-08,6.015543416814619e-08,2.9565517433810528e-08
0.0008769999999999997,0.8769999999999998,5.996881310061701e-08,2.949961320603291e-08,5.996881308326282e-08,2.9499613198242627e-08
0.0008779999999999999,0.8779999999999999,5.977165949354333e-08,2.9434811350795844e-08,5.97716594910962e-08,2.9434811349585798e-08
0.000879,0.879,5.9564052711544535e-08,2.9371120786623385e-08,5.9564052711649626e-08,2.9371120778377265e-08
0.0008799999999999997,0.8799999999999997,5.9346075020884274e-08,2.9308549763016778e-08,5.934607500638066e-08,2.9308549756423153e-08
0.0008809999999999998,0.8809999999999998,5.911781157806155e-08,2.9247105870518598e-08,5.911781157158367e-08,2.9247105867315317e-08
0.000882,0.882,5.887935039733168e-08,2.9186796044370457e-08,5.8879350389497334e-08,2.9186796042827292e-08
0.0008829999999999997,0.8829999999999997,5.863078231731548e-08,2.9127626568375808e-08,5.863078229447907e-08,2.9127626562914288e-08
0.0008839999999999998,0.8839999999999998,5.837220096671011e-08,2.9069603078965435e-08,5.837220094322656e-08,2.9069603085491695e-08
0.0008849999999999999,0.8849999999999999,5.810370272911751e-08,2.9012730569462914e-08,5.8103702718824776e-08,2.9012730560408297e-08
0.0008860000000000001,0.8860000000000001,5.7825386707001554e-08,2.8957013394547305e-08,5.7825386707584934e-08,2.89570133948824e-08
0.0008869999999999998,0.8869999999999998,5.753735468479049e-08,2.8902455274910157e-08,5.753735466926599e-08,2.8902455264904643e-08
0.0008879999999999999,0.8879999999999999,5.723971109113793e-08,2.8849059302104033e-08,5.7239711090014203e-08,2.8849059300526467e-08
0.000889,0.889,5.693256296035873e-08,2.8796827943579884e-08,5.693256294744383e-08,2.8796827933658872e-08
0.0008899999999999997,0.8899999999999997,5.661601989305391e-08,2.8745763047910035e-08,5.6616019885999426e-08,2.8745763040347487e-08
0.0008909999999999999,0.8909999999999999,5.629019401593934e-08,2.869586585019365e-08,5.629019400188888e-08,2.869586584812834e-08
0.000892,0.892,5.5955199940897235e-08,2.8647136977642508e-08,5.595519993241893e-08,2.864713697242381e-08
0.0008929999999999997,0.8929999999999997,5.5611154723261896e-08,2.8599576455342574e-08,5.561115472364625e-08,2.8599576459556007e-08
0.0008939999999999998,0.8939999999999998,5.525817781935908e-08,2.8553183712189643e-08,5.5258177813833846e-08,2.8553183704028725e-08
0.000895,0.895,5.4896391043315226e-08,2.8507957586995023e-08,5.489639103675978e-08,2.850795758087633e-08
0.0008959999999999997,0.8959999999999997,5.452591852315185e-08,2.8463896334758362e-08,5.452591851583805e-08,2.846389632985848e-08
0.0008969999999999998,0.8969999999999998,5.414688665618217e-08,2.842099763310416e-08,5.41468866508837e-08,2.8420997624943293e-08
0.0008979999999999999,0.8979999999999999,5.375942406372993e-08,2.8379258588879098e-08,5.3759424061864535e-08,2.8379258590850958e-08
0.0008990000000000001,0.899,5.3363661545183044e-08,2.8338675744906207e-08,5.336366154257901e-08,2.833867573687929e-08
0.0008999999999999998,0.8999999999999998,5.2959732031404044e-08,2.8299245086893185e-08,5.2959732024260294e-08,2.8299245079326458e-08
0.0009009999999999999,0.9009999999999999,5.254777053751153e-08,2.8260962050490885e-08,5.2547770529254126e-08,2.826096204884676e-08
0.000902,0.902,5.2127914115054644e-08,2.822382152849906e-08,5.2127914101535673e-08,2.822382153346401e-08
0.0009029999999999997,0.9029999999999997,5.170030180359403e-08,2.8187817878215355e-08,5.1700301786857185e-08,2.8187817881880265e-08
0.0009039999999999999,0.9039999999999998,5.126507458171075e-08,2.815294492892452e-08,5.126507457980843e-08,2.815294493325432e-08
0.000905,0.905,5.082237531746149e-08,2.8119195989524096e-08,5.082237532124631e-08,2.811919598080577e-08
0.0009059999999999997,0.9059999999999997,5.037234871829735e-08,2.8086563856282913e-08,5.037234871152974e-08,2.8086563861150507e-08
0.0009069999999999998,0.9069999999999998,4.991514128046492e-08,2.8055040820729072e-08,4.9915141280741145e-08,2.8055040821951833e-08
0.000908,0.9079999999999999,4.9450901237911705e-08,2.802461867766366e-08,4.945090123317652e-08,2.8024618664195517e-08
0.0009089999999999997,0.9089999999999997,4.897977851071043e-08,2.7995288733296555e-08,4.897977850359369e-08,2.799528873226363e-08
0.0009099999999999998,0.9099999999999998,4.850192465302416e-08,2.7967041813500658e-08,4.8501924644715775e-08,2.7967041811364143e-08
0.0009109999999999999,0.9109999999999999,4.801749280063246e-08,2.7939868272180933e-08,4.801749278421776e-08,2.793986827311473e-08
0.000912,0.912,4.7526637618035426e-08,2.7913757999754572e-08,4.752663760156548e-08,2.7913757996133417e-08
0.0009129999999999997,0.9129999999999997,4.702951524515707e-08,2.788870043173849e-08,4.7029515241988796e-08,2.788870041897814e-08
0.0009139999999999999,0.9139999999999999,4.6526283243666296e-08,2.786468455744038e-08,4.6526283243689735e-08,2.786468456330781e-08
0.000915,0.915,4.6017100542938305e-08,2.784169892874982e-08,4.6017100534533747e-08,2.7841698931311913e-08
0.0009159999999999997,0.9159999999999997,4.55021273856721e-08,2.7819731669025364e-08,4.550212737580143e-08,2.781973166783791e-08
0.0009169999999999998,0.9169999999999998,4.498152527318621e-08,2.7798770482074014e-08,4.498152526292686e-08,2.7798770487599343e-08
0.000918,0.9179999999999999,4.4455456910414646e-08,2.7778802661219237e-08,4.4455456899027797e-08,2.777880265697786e-08
0.0009189999999999997,0.9189999999999997,4.392408615061892e-08,2.7759815098453868e-08,4.392408614858359e-08,2.7759815098247983e-08
0.0009199999999999998,0.9199999999999998,4.338757793983889e-08,2.7741794293673663e-08,4.338757792659297e-08,2.774179428866105e-08
0.0009209999999999999,0.9209999999999999,4.284609826110372e-08,2.7724726363988365e-08,4.2846098254822315e-08,2.772472636301564e-08
0.0009219999999999996,0.9219999999999996,4.229981407842048e-08,2.770859705310574e-08,4.229981407486285e-08,2.7708597054100544e-08
0.0009229999999999998,0.9229999999999998,4.1748893280561096e-08,2.769339174078536e-08,4.1748893271291704e-08,2.7693391737362533e-08
0.0009239999999999999,0.9239999999999999,4.11935046246717e-08,2.767909545235784e-08,4.119350461211489e-08,2.767909544248688e-08
0.000925,0.925,4.063381767971903e-08,2.7665692868306033e-08,4.0633817674321066e-08,2.7665692864977895e-08
0.0009259999999999997,0.9259999999999997,4.007000276979869e-08,2.7653168333904186e-08,4.007000276612655e-08,2.7653168328108605e-08
0.0009269999999999999,0.9269999999999998,3.950223091732252e-08,2.7641505868911158e-08,3.9502230910431715e-08,2.7641505863984467e-08
0.000928,0.928,3.893067378610938e-08,2.7630689177314103e-08,3.8930673780300884e-08,2.763068917218433e-08
0.0009289999999999997,0.9289999999999997,3.8355503624394877e-08,2.7620701657118486e-08,3.835550361624429e-08,2.762070165284766e-08
0.0009299999999999998,0.9299999999999998,3.7776893207783174e-08,2.7611526410180986e-08,3.777689319809392e-08,2.7611526403365822e-08
0.000931,0.9309999999999999,3.719501578216237e-08,2.7603146252081028e-08,3.719501577717471e-08,2.7603146238234408e-08
0.0009319999999999997,0.9319999999999997,3.661004500660036e-08,2.7595543722027462e-08,3.6610044998549575e-08,2.7595543718831746e-08
0.0009329999999999998,0.9329999999999998,3.602215489624309e-08,2.7588701092796566e-08,3.60221548877845e-08,2.7588701085590082e-08
0.0009339999999999999,0.9339999999999999,3.5431519765237515e-08,2.7582600380697196e-08,3.54315197599587e-08,2.7582600377109598e-08
0.0009350000000000001,0.935,3.4838314169694976e-08,2.757722335556007e-08,3.483831416672503e-08,2.757722334744034e-08
0.0009359999999999998,0.9359999999999997,3.4242712850718916e-08,2.757255155074642e-08,3.4242712849987886e-08,2.757255154052848e-08
0.0009369999999999999,0.9369999999999999,3.3644890677514224e-08,2.7568566273173245e-08,3.364489067242005e-08,2.7568566268709623e-08
0.000938,0.9380000000000001,3.304502259060152e-08,2.75652486133506e-08,3.3045022587684154e-08,2.7565248612708795e-08
0.0009389999999999997,0.9389999999999997,3.2443283545151896e-08,2.7562579455427727e-08,3.244328354117103e-08,2.7562579456382042e-08
0.0009399999999999999,0.9399999999999998,3.1839848454464494e-08,2.7560539487244182e-08,3.183984845180174e-08,2.7560539483407698e-08
0.000941,0.941,3.1234892133607655e-08,2.7559109210382073e-08,3.123489213592693e-08,2.7559109193830004e-08
0.0009419999999999997,0.9419999999999997,3.062858924324036e-08,2.7558268950215997e-08,3.062858924280678e-08,2.755826894210941e-08
0.0009429999999999998,0.9429999999999998,3.002111423363381e-08,2.7557998865956924e-08,3.002111423310428e-08,2.7557998859367607e-08
0.000944,0.944,2.9412641288916306e-08,2.7558278960686333e-08,2.941264127962357e-08,2.755827895926663e-08
0.0009449999999999997,0.9449999999999996,2.8803344271555187e-08,2.7559089091377164e-08,2.880334426565558e-08,2.755908908176059e-08
0.0009459999999999998,0.9459999999999998,2.8193396667097388e-08,2.756040897889766e-08,2.8193396664209647e-08,2.7560408969196288e-08
0.0009469999999999999,0.947,2.7582971529189813e-08,2.7562218217995105e-08,2.7582971528087366e-08,2.756221821337365e-08
0.0009480000000000001,0.9480000000000001,2.6972241424893854e-08,2.7564496287255412e-08,2.6972241420399405e-08,2.756449628036115e-08
0.0009489999999999998,0.9489999999999997,2.6361378380315813e-08,2.756722255903519e-08,2.6361378381478283e-08,2.7567222558472284e-08
0.0009499999999999999,0.9499999999999998,2.575055382656962e-08,2.7570376309362994e-08,2.575055382630798e-08,2.7570376310289095e-08
0.000951,0.9510000000000001,2.5139938546093946e-08,2.7573936727806157e-08,2.513993854617829e-08,2.757393672063865e-08
0.0009519999999999997,0.9519999999999997,2.4529702619336475e-08,2.7577882927299906e-08,2.4529702617694965e-08,2.757788291479101e-08
0.0009529999999999999,0.9529999999999998,2.3920015371826152e-08,2.758219395393501e-08,2.3920015369692473e-08,2.7582193950187426e-08
0.000954,0.954,2.3311045321653404e-08,2.7586848796701408e-08,2.3311045315405206e-08,2.7586848786661837e-08
0.0009549999999999997,0.9549999999999997,2.2702960127371218e-08,2.759182639718343e-08,2.270296012765205e-08,2.759182639231999e-08
0.0009559999999999998,0.9559999999999998,2.2095926536336254e-08,2.7597105659204324e-08,2.209592653295727e-08,2.759710565585829e-08
0.000957,0.957,2.1490110333510638e-08,2.7602665458416274e-08,2.149011033140285e-08,2.760266545108389e-08
0.0009579999999999997,0.9579999999999996,2.088567629073545e-08,2.7608484651832752e-08,2.0885676289095e-08,2.7608484648495227e-08
0.0009589999999999998,0.9589999999999997,2.0282788116496255e-08,2.7614542087300317e-08,2.028278812162056e-08,2.7614542080540425e-08
0.0009599999999999999,0.96,1.9681608406197963e-08,2.762081661290639e-08,1.9681608411328925e-08,2.762081661110047e-08
0.000961,0.9610000000000001,1.908229859296227e-08,2.762728708632016e-08,1.9082298592442803e-08,2.7627287080895295e-08
0.0009619999999999997,0.9619999999999997,1.8485018898966138e-08,2.7633932384063435e-08,1.8485018901427374e-08,2.7633932378621305e-08
0.0009629999999999999,0.9629999999999999,1.7889928287335533e-08,2.7640731410708544e-08,1.7889928286000423e-08,2.7640731407864158e-08
0.000964,0.964,1.7297184414612346e-08,2.7647663108000022e-08,1.729718441340415e-08,2.7647663103642375e-08
0.0009649999999999997,0.9649999999999997,1.6706943583807586e-08,2.765470646389787e-08,1.6706943581069655e-08,2.7654706457222758e-08
0.0009659999999999998,0.9659999999999999,1.6119360698055177e-08,2.76618405215384e-08,1.611936069345589e-08,2.766184051446603e-08
0.000967,0.967,1.5534589214885748e-08,2.766904438811096e-08,1.55345892091101e-08,2.7669044379135556e-08
0.0009679999999999997,0.9679999999999996,1.495278110112959e-08,2.7676297243647066e-08,1.4952781110889306e-08,2.7676297239367125e-08
0.0009689999999999998,0.9689999999999999,1.4374086788465009e-08,2.768357834971926e-08,1.4374086793463766e-08,2.768357834450789e-08
0.0009699999999999999,0.97,1.3798655129629366e-08,2.76908670580474e-08,1.3798655129491402e-08,2.7690867049784123e-08
0.0009709999999999996,0.9709999999999996,1.3226633355300856e-08,2.769814281900915e-08,1.322663335877561e-08,2.7698142811338132e-08
0.0009719999999999998,0.9719999999999998,1.2658167031667386e-08,2.7705385190052577e-08,1.2658167032016975e-08,2.7705385186228256e-08
0.0009729999999999999,0.9729999999999999,1.2093400018698282e-08,2.771257384400803e-08,1.209340002073944e-08,2.771257384235504e-08
0.000974,0.9740000000000001,1.1532474429126046e-08,2.771968857729693e-08,1.1532474432917877e-08,2.7719688568387396e-08
0.0009749999999999997,0.9749999999999998,1.097553058815568e-08,2.7726709318034823e-08,1.097553058816268e-08,2.7726709313467277e-08
0.0009759999999999999,0.9759999999999999,1.0422706993910273e-08,2.773361613402659e-08,1.0422706997867419e-08,2.773361612930703e-08
0.000977,0.977,9.874140278629049e-09,2.774038924065126e-08,9.874140285799509e-09,2.7740389234709485e-08
0.0009779999999999997,0.9779999999999998,9.32996517062476e-09,2.774700900863415e-08,9.329965171556594e-09,2.7747009008950514e-08
0.0009789999999999998,0.9789999999999999,8.790314457014384e-09,2.775345597170419e-08,8.790314462294743e-09,2.7753455973581053e-08
0.00098,0.98,8.255318947235622e-09,2.775971083413416e-08,8.255318953466772e-09,2.7759710828823048e-08
0.0009809999999999997,0.9809999999999997,7.725107437356495e-09,2.776575447816169e-08,7.725107433785334e-09,2.776575446845871e-08
0.0009819999999999998,0.9819999999999998,7.199806675189867e-09,2.7771567971289064e-08,7.199806678605471e-09,2.777156797155871e-08
0.000983,0.983,6.679541326225575e-09,2.7777132573459606e-08,6.679541330810604e-09,2.777713256774059e-08
0.000984,0.9840000000000001,6.164433940385431e-09,2.778242974410891e-08,6.164433940517205e-09,2.7782429743047872e-08
0.0009849999999999998,0.9849999999999998,5.654604919613962e-09,2.7787441149088814e-08,5.654604925370127e-09,2.778744114399713e-08
0.000986,0.9859999999999999,5.150172486311458e-09,2.779214866746235e-08,5.150172489478905e-09,2.779214865533295e-08
0.000987,0.987,4.65125265262239e-09,2.7796534398167803e-08,4.651252653196254e-09,2.7796534390101763e-08
0.0009879999999999997,0.9879999999999998,4.157959190581718e-09,2.7800580666550363e-08,4.157959195215432e-09,2.7800580661527713e-08
0.0009889999999999999,0.9889999999999999,3.6704036031309353e-09,2.7804270030759183e-08,3.670403607902482e-09,2.7804270027680403e-08
0.00099,0.99,3.1886950960127447e-09,2.7807585288008857e-08,3.1886951039136794e-09,2.7807585283203094e-08
0.0009909999999999997,0.9909999999999997,2.712940550547963e-09,2.7810509480703194e-08,2.71294055994725e-09,2.7810509470893226e-08
0.0009919999999999998,0.9919999999999998,2.243244497303677e-09,2.7813025902420214e-08,2.243244495236673e-09,2.78130258999004e-08
0.000993,0.993,1.779709090661352e-09,2.781511810375646e-08,1.7797090963661012e-09,2.781511809940426e-08
0.0009939999999999997,0.9939999999999997,1.322434084287572e-09,2.7816769898029697e-08,1.322434088230184e-09,2.7816769891406382e-08
0.0009949999999999998,0.9949999999999998,8.71516807515156e-10,2.7817965366838333e-08,8.715168167521289e-10,2.7817965360951785e-08
0.000996,0.9959999999999999,4.270521426423743e-10,2.7818688865476364e-08,4.270521512763897e-10,2.7818688867709444e-08
0.000997,0.9970000000000001,-1.0867496848718232e-11,2.7818925028202804e-08,-1.0867493924638002e-11,2.7818925019502522e-08
0.0009979999999999998,0.9979999999999998,-4.421521871459022e-10,2.7818658773364033e-08,-4.421521811573125e-10,2.7818658769915676e-08
0.0009989999999999999,0.9989999999999999,-8.667145140306271e-10,2.7817875308368573e-08,-8.667145088637502e-10,2.7817875304144135e-08
0.001,1.0,-1.2844695918647646e-09,2.7816560134512623e-08,-1.284469591769491e-09,2.7816560125020484e-08
0.0010009999999999997,1.0009999999999997,-1.695335081639705e-09,2.7814699051655664e-08,-1.6953350741183877e-09,2.7814699043088494e-08
0.0010019999999999999,1.0019999999999998,-2.0992312080824566e-09,2.7812278162745453e-08,-2.0992312024645006e-09,2.781227815509643e-08
0.001003,1.003,-2.4960807758144575e-09,2.7809283878191083e-08,-2.4960807710781764e-09,2.7809283873775553e-08
0.0010039999999999997,1.0039999999999998,-2.8858091845627995e-09,2.7805702920083512e-08,-2.885809176539969e-09,2.780570291295086e-08
0.0010049999999999998,1.005,-3.2683444434204185e-09,2.780152232626306e-08,-3.268344440901696e-09,2.780152232062832e-08
0.001006,1.006,-3.6436171841509893e-09,2.7796729454232747e-08,-3.643617178599216e-09,2.7796729454179454e-08
0.0010069999999999996,1.0069999999999997,-4.011560673540359e-09,2.7791311984917123e-08,-4.011560665935598e-09,2.7791311983650048e-08
0.0010079999999999998,1.0079999999999998,-4.372110824791163e-09,2.77852579262662e-08,-4.3721108146113415e-09,2.778525792650175e-08
0.001009,1.009,-4.7252062079582514e-09,2.777855561670344e-08,-4.725206203157243e-09,2.7778555611216117e-08
0.00101,1.01,-5.070788059427702e-09,2.7771193728417894e-08,-5.0707880537733356e-09,2.7771193721962368e-08
0.0010109999999999997,1.0109999999999997,-5.408800290435518e-09,2.7763161270500008e-08,-5.408800281959727e-09,2.7763161263855802e-08
0.0010119999999999999,1.0119999999999998,-5.739189494628984e-09,2.7754447591920436e-08,-5.739189489899154e-09,2.7754447589427575e-08
