state_index_1_based,graph_E_probability,graph_F_probability
2662,6.788674223771641e-09,1.0895424499856899e-09
2663,4.75707884272251e-12,1.7254716146817945e-09
2664,2.6955535669413395e-09,2.7637824299846417e-08
2665,5.353734633020395e-12,6.71978785099868e-10
2666,2.1135047976555787e-09,3.4407067923104575e-09
2667,1.1638179976702795e-13,4.620604276826185e-13
2668,3.0211477798375112e-09,1.1303092822907877e-08
2669,1.7247610698366997e-08,9.399680683527283e-09
2670,1.0138947959928918e-08,4.190544347054682e-08
2671,7.604535768913507e-10,3.6256842154426005e-08
2672,3.1399438680766846e-07,4.265223726183959e-10
2673,3.3931049660991463e-09,1.5031276121743694e-08
2674,4.137571196001658e-09,1.7925460921426697e-08
2675,2.5883619777661273e-09,4.952210132649823e-09
2676,4.502178734655049e-09,3.040683600228703e-09
2677,2.6120856343026743e-09,5.729584496545273e-10
2678,2.0421804117535696e-09,1.4744185882801753e-08
2679,2.115826281144757e-09,1.955197073657718e-07
2680,4.3902068102591395e-09,9.129841755565956e-09
2681,2.2108521012492475e-07,1.9792770436977296e-08
2682,2.5709039749572735e-06,8.064018773794618e-08
2683,4.884096222903063e-08,1.1977489258311705e-06
2684,8.449930482010085e-09,5.615177238089431e-09
2685,2.924425291665574e-09,4.1590199841178427e-10
2686,2.9228565703757715e-08,7.965281878379382e-09
2687,3.103176070980936e-09,3.278518459548699e-09
2688,5.82098576036485e-10,1.3033172962286055e-12
2689,3.5147462282127213e-15,6.508293556343526e-15
2690,2.215510556617605e-14,3.885920313417601e-13
2691,4.11029640398957e-14,4.1448906532489616e-12
2692,1.4688683136824054e-11,1.629596634655917e-11
2693,2.2155105567946958e-14,7.394879841415126e-13
2694,2.487321065251554e-11,1.5517674208644787e-13
2695,5.676473045000311e-13,5.1992563399317246e-11
2696,5.826618637893281e-11,3.2412689814055844e-11
2697,4.110296404058163e-14,4.7050892471779706e-14
2698,5.676473045090696e-13,4.1862507409202715e-13
2699,3.720947094012952e-14,1.9113583434002297e-13
2700,2.2385028446574305e-10,6.568509627541968e-12
2701,1.4688683136729145e-11,1.0987852267428494e-10
2702,5.826618637899294e-11,8.851038007397009e-10
2703,2.238502844660199e-10,6.770683210181082e-11
2704,6.9732915902581724e-09,4.913324665706111e-12
2705,2.2795439636188002e-14,1.6161097940330327e-13
2706,1.443227567764454e-13,2.7863019008092175e-13
2707,8.839373786497975e-13,2.331770870996933e-12
2708,4.957139576854108e-11,2.0669666546668373e-11
2709,1.443227567753844e-13,5.1613760387027486e-12
2710,4.928263457488031e-12,1.6673968962373442e-13
2711,4.75707884271661e-12,2.784660019660132e-12
2712,6.79450202718058e-09,6.520704843809255e-12
2713,8.839373786535318e-13,9.815579269006162e-13
2714,4.757078842701199e-12,6.4132912938902045e-12
2715,1.1638179976772533e-13,4.620604276829543e-13
2716,7.604535768925269e-10,1.0923788041169666e-09
2717,4.957139576834856e-11,5.498313425234961e-11
2718,6.794502027182972e-09,6.578909284627875e-11
2719,7.604535768935425e-10,1.0777535667968214e-09
2720,7.489732634255938e-09,3.190013362510827e-11
2721,2.7568998118713428e-14,3.622336951087161e-15
2722,5.966465058308382e-14,2.552832776259485e-15
2723,1.2265400061434685e-14,1.4908837645011756e-15
2724,1.6368606995154724e-12,1.6570589902808382e-13
2725,5.966465058316207e-14,2.4279336956394433e-14
2726,5.6246632594889e-15,1.9353750171153494e-14
2727,6.494207391258e-14,3.5801078869332926e-14
2728,7.394839221719394e-13,4.839627128805369e-12
2729,1.2265400061417639e-14,5.664046339267068e-15
2730,6.494207391277481e-14,1.437207727759941e-14
2731,2.2569093223049573e-17,8.777457821458769e-16
2732,3.7177842646772373e-14,5.7821980268223534e-15
2733,1.636860699515842e-12,4.468319612154499e-13
2734,7.394839221689821e-13,3.0199125673556246e-12
2735,3.717784264684556e-14,5.75922281925873e-13
2736,5.525172491077673e-12,7.038505485965097e-15
2737,2.5376891111423916e-09,2.3485239203206204e-10
2738,1.5383349790391845e-09,6.37421565411851e-10
2739,1.5607755980119966e-09,6.562239168331877e-10
2740,4.5343539272430335e-11,9.595649703956475e-12
2741,1.5383349790408579e-09,6.041001012674625e-10
2742,4.7414978498452444e-08,1.8771031354129907e-10
2743,2.3009358370405295e-09,1.2271882629228582e-08
2744,3.666972891939135e-12,1.2948525451638105e-11
2745,1.560775598009168e-09,6.248603839229551e-10
2746,2.3009358370438213e-09,2.7911692277352375e-09
2747,7.616811974806609e-09,9.386908080542682e-11
2748,3.0988840527357513e-10,6.316371972782145e-11
2749,4.534353927247003e-11,5.3806023908350034e-11
2750,3.666972891973116e-12,2.405450892522361e-10
2751,3.098884052738724e-10,2.5080460552069214e-10
2752,3.1827786751666316e-12,3.6084190964319175e-13
2753,1.8485847334569675e-09,3.968205288898503e-09
2754,5.538953828899723e-10,3.8800963100951876e-09
2755,1.1253494263543396e-09,5.460860948517623e-09
2756,8.30991631887539e-09,8.763403399703583e-10
2757,4.112234903825947e-09,3.4182030914289263e-09
2758,6.048108948945742e-11,2.16969319610286e-09
2759,4.4624922357391095e-09,1.0811532962685266e-09
2760,3.6968760817144484e-07,5.602871104965778e-09
2761,1.0877940895335103e-09,4.7361516618635945e-09
2762,2.5272589761159316e-07,3.905059267687696e-07
2763,3.229503784132471e-09,6.417251521156637e-09
2764,1.646912001264962e-06,2.973643894393277e-06
2765,9.528817296132951e-10,4.005517425927151e-09
2766,5.95814373825469e-09,2.1325839257057936e-09
2767,4.52498979087656e-09,8.004197531807702e-09
2768,2.0156759706647127e-09,1.439577999573049e-10
2769,3.2680861093871314e-09,4.469897103686539e-09
2770,3.35979513698474e-10,3.33748086604139e-09
2771,2.588361977756823e-09,2.661213520354288e-07
2772,7.127949658169574e-07,3.15471255916294e-07
2773,1.8091733355746349e-09,2.2249526901837065e-09
2774,7.52007514845246e-11,5.1084454036085314e-09
2775,2.1158262811413274e-09,3.049107377132463e-08
2776,4.277894221772713e-07,1.4658647849995363e-07
2777,1.9816874745054152e-07,1.0501586052083486e-07
2778,1.2039933928304324e-07,9.370569076808098e-07
2779,4.884096222894864e-08,1.197748925831948e-06
2780,0.00139266713473915,6.0776560580022054e-05
2781,3.4341859961921043e-09,3.323410162835102e-09
2782,4.2569088822463827e-11,9.989469799023812e-11
2783,3.1031760709781925e-09,4.37352453701421e-09
2784,2.0506374561341336e-08,1.455454260895538e-11
2785,8.881262024014695e-10,4.92431752065567e-09
2786,4.117041880536855e-10,8.46923477830686e-09
2787,1.5607755980100697e-09,4.570604669788993e-09
2788,1.0919290581977338e-08,2.2813274257434037e-08
2789,4.144825724159278e-10,2.0912112468438355e-09
2790,1.120085551876137e-07,1.3557892958849341e-10
2791,2.300935837050307e-09,2.1796237148583938e-09
2792,9.708778589216335e-07,6.724605873800427e-08
2793,9.920536414588564e-09,8.309881207817679e-10
2794,2.225144367581474e-09,1.8292261041881576e-10
2795,7.616811974811296e-09,9.386908080577388e-11
2796,1.269546702311608e-07,8.908419335162219e-07
2797,2.369877915469279e-09,8.439468938008894e-09
2798,2.9009980746124258e-08,1.3794297122376044e-08
2799,3.0988840527360243e-10,4.211707443820094e-09
2800,5.6757778098324215e-09,1.3490114813449604e-09
2801,3.706107681438557e-09,1.2850422878509277e-09
2802,3.791456631683091e-09,3.4125156630142634e-10
2803,2.022792151806915e-09,1.975297509323506e-09
2804,6.325461537656611e-12,4.271847242028667e-11
2805,7.0773814756614085e-09,1.2580142411708427e-09
2806,6.817419717977051e-09,4.706032161113869e-09
2807,2.8746796912846316e-08,4.36017139115761e-09
2808,1.1076024832126887e-09,7.437343971893411e-10
2809,4.031480428497653e-09,3.55969826861805e-08
2810,7.335380511786007e-08,2.919225911174119e-07
2811,2.003708868907091e-09,5.681262674214202e-08
2812,8.47614811210897e-09,1.9029281284833478e-08
2813,3.4361421306921597e-13,1.6551402703963696e-12
2814,1.0971818757991408e-11,1.0975863631063785e-11
2815,8.498081354717793e-12,1.34698428277062e-11
2816,1.4680210044849636e-12,1.32336549911851e-14
2817,5.694389283961482e-10,1.4559429888115052e-09
2818,1.5491074559749628e-10,1.3490638667752837e-09
2819,5.328637695351472e-09,6.491711940678005e-10
2820,1.1472155247480033e-09,9.657665129691157e-09
2821,2.4062534440986527e-09,2.5031770688315263e-09
2822,2.047464946091109e-09,8.395618447734795e-09
2823,3.722526987128228e-09,4.959145473147486e-09
2824,2.9790696956592607e-10,1.019229325112681e-08
2825,1.2695038864234998e-08,6.084237066552829e-09
2826,5.899354264873903e-10,4.2246323948381615e-10
2827,1.2487139205425357e-06,3.6541238378644628e-09
2828,2.0031476637170854e-09,1.713271397323287e-07
2829,7.400003414970522e-10,2.4490780514591174e-09
2830,3.809464048998258e-09,9.937451264331344e-10
2831,2.7818325896249485e-07,8.700942477941775e-07
2832,4.419676268185203e-11,1.5107532868274436e-09
2833,3.143632697650504e-09,2.580633698049515e-09
2834,3.6224767294477095e-09,7.70865191778687e-09
2835,9.812338958771634e-10,5.9159390100697405e-09
2836,3.0023868331373093e-10,6.511982709715747e-09
2837,1.454181506873784e-09,1.8123175523021086e-09
2838,3.416062238405127e-09,5.899411058057251e-09
2839,4.5798452049249165e-09,6.835899767842207e-09
2840,9.467204164157857e-10,3.2483195266255714e-08
2841,4.339344094479484e-08,5.4356271538724896e-08
2842,2.926914999655652e-09,8.349770071364934e-09
2843,1.6933877451402404e-07,9.270491468218646e-09
2844,2.761945063946736e-10,1.1136926567727798e-06
2845,8.934476306839827e-10,2.2217583284224042e-09
2846,1.909580460511049e-08,1.4112525588231566e-09
2847,5.678595244454275e-07,1.0676515879503314e-07
2848,4.908383828969099e-09,1.0850122943246252e-08
2849,1.007797099868526e-09,1.9289525668549265e-08
2850,6.925196251707645e-08,2.766682266883385e-09
2851,1.0877940895308592e-09,6.641440955099877e-09
2852,1.7156466010216451e-09,9.053423257993493e-07
2853,5.2841676082592105e-08,1.0590438610485224e-08
2854,6.589398056219454e-07,1.3043494832093824e-08
2855,2.527258976114533e-07,5.2554647272911036e-09
2856,1.0286317298241671e-08,5.56702273475319e-07
2857,7.3780309650221995e-09,9.040905494201422e-09
2858,4.3232288446037006e-09,2.5844344987637386e-08
2859,3.2295037841294014e-09,6.770683210240606e-11
2860,3.932646406191893e-09,6.959859526251809e-08
2861,2.0555361477720087e-07,5.453967200027791e-07
2862,1.438651716611114e-06,1.6176786547371893e-06
2863,1.646912001265891e-06,4.3401786345875706e-07
2864,9.707863402852337e-09,1.3808411614009492e-08
2865,2.5760858892690663e-10,1.6077539151029661e-09
2866,8.39423867297271e-10,1.883094365734614e-09
2867,2.7405758796157646e-09,6.5939235318590985e-09
2868,4.5049838011334966e-13,7.144363945297507e-12
2869,1.0286799924575383e-10,6.71941778752368e-10
2870,3.1096095585796172e-09,4.777877357724641e-09
2871,5.38954143159187e-10,2.597711636099007e-08
2872,4.487762897778917e-13,1.9034057813173784e-10
2873,4.298798490790713e-08,1.4154976376033233e-09
2874,1.164478686832683e-08,6.345802482193334e-08
2875,4.857208327958212e-07,8.004197531843519e-09
2876,9.664967494672609e-13,7.24428115749018e-10
2877,9.493305434286182e-12,2.3598060977847386e-11
2878,9.775707805386095e-11,1.2907062324020806e-11
2879,2.1543906708353365e-09,1.8354792572241384e-09
2880,3.197368700671696e-14,1.678837082364795e-13
2881,4.779113729882343e-09,1.1566340443690884e-09
2882,1.3526494000289505e-08,2.0229957819888502e-10
2883,9.812338958678417e-10,7.3079500925326475e-09
2884,2.7158514405389643e-10,2.8740212786922704e-08
2885,4.265565221378226e-09,1.0454061903787882e-08
2886,6.976857144283957e-11,1.0060120261231751e-09
2887,4.579845204924451e-09,2.430128203626034e-08
2888,2.0882497903927646e-09,2.6422477301133936e-07
2889,2.398414640182406e-10,3.6938110048327163e-09
2890,2.0861012972199776e-07,4.7586363921383907e-07
2891,1.6933877451373451e-07,8.482712948269885e-08
2892,9.954426522266436e-09,1.5541289167601556e-07
2893,1.559608321658602e-08,1.4886528520432038e-08
2894,2.314625058966181e-06,1.6624326679030908e-06
2895,5.678595244445646e-07,1.0676515879503264e-07
2896,1.2252167501622657e-08,1.307831284318059e-09
2897,4.5356290939192176e-09,3.1946289671879407e-09
2898,4.261721044911812e-10,1.0182548827142446e-08
2899,9.199116827163156e-08,7.481444490496226e-09
2900,2.8040809206478934e-09,1.0352468918405852e-07
2901,4.624467227898344e-10,1.1309712649658079e-09
2902,4.967572906121506e-10,3.617525738304171e-10
2903,3.240079830808102e-08,1.2685811679550237e-08
2904,1.4797649360920505e-10,1.4915357874181987e-08
2905,1.6522797688271252e-08,2.572618051572783e-08
2906,1.9875307988985327e-07,7.999436417088308e-08
2907,4.889677347949454e-06,1.2761568971667239e-07
2908,5.511704739071625e-09,3.874047282745391e-07
2909,9.273271168004507e-09,1.2682491328997707e-07
2910,4.036656487545181e-08,3.60291122785641e-07
2911,5.392174468012454e-08,9.42804278341983e-07
2912,6.228944345175643e-09,4.364854164163511e-09
2913,5.596908595746781e-08,5.572542103434762e-08
2914,2.7148656845923853e-06,1.748731823604752e-06
2915,1.9816874745035184e-07,6.732057809080467e-08
2916,2.1174761021560753e-08,5.940160859460867e-05
2917,1.8095484108566767e-08,1.1337317256927807e-07
2918,2.5378237255187067e-07,1.1417350937420963e-07
2919,1.2039933928304766e-07,1.6322884686854812e-07
2920,4.238128380385892e-09,2.2345894267381002e-05
2921,2.2108521012522018e-07,1.8022727101524042e-07
2922,2.5709039749581586e-06,4.6185498377887225e-07
2923,4.884096222885779e-08,1.077753566795549e-09
2924,8.449930482007924e-09,0.0021685316484052935
2925,4.453636183507256e-05,4.032894476953619e-05
2926,0.16267694164081417,0.37595472961815085
2927,0.001392667134739194,1.249802355626732e-05
2928,6.736246762299125e-07,6.810941985099469e-07
2929,1.857499816667777e-09,1.7978231046798312e-09
2930,3.7433399395398963e-08,1.3605273282885288e-07
2931,2.6845811977246236e-09,7.593911644277874e-10
2932,3.200744240499677e-12,4.126830619367147e-11
2933,1.1559539053738084e-08,1.420293171513158e-09
2934,1.7349604306356128e-09,6.349618645100881e-10
2935,5.605747037948223e-10,2.378122960079334e-09
2936,9.646657553719988e-12,2.736092599335934e-10
2937,1.6298326345578818e-08,2.8828524765156635e-09
2938,1.3659490015819631e-08,6.012810612510908e-08
2939,1.0952430143174376e-07,4.373524536989788e-09
2940,9.305786276900003e-11,9.445217039433089e-09
2941,2.2179469520562645e-12,8.718489547948649e-11
2942,6.942309108790302e-10,4.683614746073501e-09
2943,4.077145043612518e-09,9.54336975339356e-11
2944,1.357060137797717e-12,3.710749135975474e-12
2945,1.848584733460285e-09,1.8366279866322665e-09
2946,4.112234903832224e-09,3.1694077559700704e-09
2947,1.087794089527623e-09,3.001709902334147e-08
2948,9.528817296113533e-10,4.3844777952479705e-09
2949,5.538953828773523e-10,1.331757862506466e-08
2950,6.048108949150737e-11,2.161491807605461e-09
2951,2.5272589761138484e-07,4.770200468715505e-08
2952,5.958143738249775e-09,3.178151898627109e-07
2953,1.1253494263645166e-09,2.6054775141395326e-09
2954,4.462492235741874e-09,3.0051307192625307e-09
2955,3.2295037841524764e-09,3.495118586972122e-09
2956,4.524989790869685e-09,1.6579280871136473e-08
2957,8.309916318913244e-09,7.716248088479848e-09
2958,3.6968760817179276e-07,9.282174966678905e-08
2959,1.646912001267522e-06,4.3401786345851407e-07
2960,2.015675970669097e-09,3.815826241899144e-09
2961,3.26808610938771e-09,5.584738262229837e-09
2962,1.809173335565233e-09,4.163298370260947e-09
2963,1.9816874745057747e-07,3.5574995373352747e-09
2964,3.4341859962041e-09,1.3001427635504133e-08
2965,3.3597951369963043e-10,7.463106552184388e-09
2966,7.520075148505184e-11,2.0232987288522495e-10
2967,1.2039933928302632e-07,2.4091472847659124e-07
2968,4.2569088821098565e-11,6.181443107946021e-07
2969,2.588361977747219e-09,3.698076769665185e-09
2970,2.1158262811476404e-09,1.2912085584296245e-08
2971,4.884096222887402e-08,3.6256842154411784e-08
2972,3.1031760709795784e-09,1.3691957852442178e-07
2973,7.127949658171192e-07,5.153966186286792e-09
2974,4.2778942217723075e-07,3.6841911766554834e-07
2975,0.0013926671347391925,1.2498023556265885e-05
2976,2.0506374561344985e-08,6.178085951162901e-09
2977,8.881262024081176e-10,8.904814888743872e-09
2978,4.144825724201105e-10,8.794121420369448e-09
2979,9.920536414563705e-09,1.3319184170579862e-09
2980,2.3698779154740134e-09,7.359334898533222e-08
2981,4.117041880440718e-10,6.809328663727021e-09
2982,1.1200855518772666e-07,1.0672813765952105e-09
2983,2.225144367574886e-09,2.385611798532187e-09
2984,2.9009980746108608e-08,2.1140617598173067e-07
2985,1.5607755980106502e-09,2.396574904554373e-10
2986,2.3009358370457755e-09,1.7598714088623385e-10
2987,7.616811974811033e-09,5.759222819264227e-13
2988,3.098884052736134e-10,6.891048542120793e-09
2989,1.0919290581995221e-08,1.6796902494031546e-07
2990,9.708778589211873e-07,1.1779497193322066e-07
2991,1.2695467023142744e-07,1.1474898027597406e-06
2992,5.675777809841886e-09,1.8422841323663936e-08
2993,3.7061076814294187e-09,3.740238611676459e-09
2994,7.07738147566543e-09,5.687131670061067e-10
2995,4.031480428525608e-09,2.711549927725535e-09
2996,3.4361421307966413e-13,3.102222494317697e-10
2997,3.791456631693417e-09,1.8434523660692887e-09
2998,6.817419717994865e-09,2.393463859743843e-10
2999,7.33538051176559e-08,1.9658623868283412e-08
3000,1.0971818757891725e-11,3.9284679934729645e-10
3001,2.0227921518057027e-09,2.533609810481834e-09
3002,2.874679691279818e-08,4.793297394990556e-09
3003,2.003708868924967e-09,4.211707443826092e-09
3004,8.498081354707209e-12,5.382502037379761e-10
3005,6.3254615375399624e-12,2.0833636965229237e-10
3006,1.1076024832120017e-09,1.4465101380622405e-11
3007,8.476148112111306e-09,7.328294910686725e-09
3008,1.4680210044661452e-12,7.330469888498031e-13
3009,3.5832423454666028e-09,8.870034171299446e-10
3010,3.9477667393938704e-09,7.5308636138248e-11
3011,2.7405758796210312e-09,4.069030669926573e-09
3012,1.0276862356891051e-10,3.4271152681075512e-09
3013,3.947766739393602e-09,1.164195927265716e-09
3014,6.611375114486901e-10,1.9859202369012986e-09
3015,5.389541431553322e-10,2.0976077588942677e-09
3016,3.630760326206304e-12,2.809431920416152e-09
3017,2.740575879620607e-09,5.4503851322102025e-09
3018,5.389541431621662e-10,1.794022050714662e-08
3019,4.857208327955181e-07,3.352075032902158e-09
3020,2.1543906708340697e-09,6.1563788755717e-09
3021,1.0276862356870186e-10,3.114369474533957e-11
3022,3.630760326274616e-12,8.39947181573188e-11
3023,2.154390670833767e-09,1.8354792572251295e-09
3024,1.2868391243485982e-12,5.197455878554898e-13
3025,4.911720216514121e-09,3.786939638114169e-09
3026,1.1636668774192578e-09,1.8206561184705273e-08
